test_id	block_id	gene_id	subject	cell_type	path	path_number	path_signature	proportion
ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15	C_5	EX_cerebellum_granule	Path 2	2	[[80598626, 80598741]]	0.2466734299730941
ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15	C_5	EX_cortical	Path 1	1	[[80597710, 80597825]]	0.8790473756164697
ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15	C_5	EX_cortical	Path 2	2	[[80598626, 80598741]]	0.1209526243835303
ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15	C_5	EX_hippocampus_granule	Path 1	1	[[80597710, 80597825]]	0.8876738786379003
ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15	C_5	EX_hippocampus_granule	Path 2	2	[[80598626, 80598741]]	0.1123261213620998
ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15	C_5	INH_medium_spiny	Path 1	1	[[80597710, 80597825]]	0.8617011346450341
ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15	C_5	INH_medium_spiny	Path 2	2	[[80598626, 80598741]]	0.1382988653549659
ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15	C_5	INH_midbrain	Path 1	1	[[80597710, 80597825]]	0.8875078403978998
ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15	C_5	INH_midbrain	Path 2	2	[[80598626, 80598741]]	0.1124921596021002
ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15	C_5	INH_migrating_interneuron	Path 1	1	[[80597710, 80597825]]	0.8616381510035891
ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15	C_5	INH_migrating_interneuron	Path 2	2	[[80598626, 80598741]]	0.138361848996411
ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15	C_6	ASC	Path 1	1	[[80597710, 80597825]]	0.7984720344820708
ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15	C_6	ASC	Path 2	2	[[80598626, 80598741]]	0.2015279655179291
ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15	C_6	EX_cortical	Path 1	1	[[80597710, 80597825]]	0.852975873490368
ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15	C_6	EX_cortical	Path 2	2	[[80598626, 80598741]]	0.1470241265096321
ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15	C_6	INH_medium_spiny	Path 1	1	[[80597710, 80597825]]	0.7596357335799098
ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15	C_6	INH_medium_spiny	Path 2	2	[[80598626, 80598741]]	0.2403642664200902
ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15	C_6	INH_midbrain	Path 1	1	[[80597710, 80597825]]	0.7019861823086587
ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15	C_6	INH_midbrain	Path 2	2	[[80598626, 80598741]]	0.2980138176913412
ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15	C_6	INH_migrating_interneuron	Path 1	1	[[80597710, 80597825]]	0.889917888163823
ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15	C_6	INH_migrating_interneuron	Path 2	2	[[80598626, 80598741]]	0.1100821118361769
ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15	C_7	EX_cortical	Path 1	1	[[80597710, 80597825]]	0.8320692920158084
ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15	C_7	EX_cortical	Path 2	2	[[80598626, 80598741]]	0.1679307079841916
ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15	C_7	INH_medium_spiny	Path 1	1	[[80597710, 80597825]]	0.7901129516441152
ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15	C_7	INH_medium_spiny	Path 2	2	[[80598626, 80598741]]	0.2098870483558847
ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15	C_7	INH_migrating_interneuron	Path 1	1	[[80597710, 80597825]]	0.848695610852418
ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15	C_7	INH_migrating_interneuron	Path 2	2	[[80598626, 80598741]]	0.1513043891475821
ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15	C_8	EX_cortical	Path 1	1	[[80597710, 80597825]]	0.8555564449235283
ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15	C_8	EX_cortical	Path 2	2	[[80598626, 80598741]]	0.1444435550764716
ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15	C_8	EX_hippocampus_pyramidal	Path 1	1	[[80597710, 80597825]]	0.8626954232913979
ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15	C_8	EX_hippocampus_pyramidal	Path 2	2	[[80598626, 80598741]]	0.1373045767086021
ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15	C_8	INH_medium_spiny	Path 1	1	[[80597710, 80597825]]	0.7420582746427538
ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15	C_8	INH_medium_spiny	Path 2	2	[[80598626, 80598741]]	0.2579417253572462
ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15	C_8	INH_midbrain	Path 1	1	[[80597710, 80597825]]	0.7348118972343262
ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15	C_8	INH_midbrain	Path 2	2	[[80598626, 80598741]]	0.2651881027656739
ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15	C_8	INH_migrating_interneuron	Path 1	1	[[80597710, 80597825]]	0.6952889256221202
ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15	C_8	INH_migrating_interneuron	Path 2	2	[[80598626, 80598741]]	0.3047110743778798
ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15	D_1	ASC	Path 1	1	[[80597710, 80597825]]	0.7931265557857882
ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15	D_1	ASC	Path 2	2	[[80598626, 80598741]]	0.2068734442142118
ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15	D_1	EX_cortical	Path 1	1	[[80597710, 80597825]]	0.7960412643840511
ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15	D_1	EX_cortical	Path 2	2	[[80598626, 80598741]]	0.2039587356159489
ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15	D_1	EX_hippocampus_pyramidal	Path 1	1	[[80597710, 80597825]]	0.8921709640697931
ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15	D_1	EX_hippocampus_pyramidal	Path 2	2	[[80598626, 80598741]]	0.1078290359302069
ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15	D_1	INH_medium_spiny	Path 1	1	[[80597710, 80597825]]	0.8985151246083222
ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15	D_1	INH_medium_spiny	Path 2	2	[[80598626, 80598741]]	0.1014848753916777
ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15	D_1	INH_midbrain	Path 1	1	[[80597710, 80597825]]	0.8499680482556711
ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15	D_1	INH_midbrain	Path 2	2	[[80598626, 80598741]]	0.150031951744329
ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15	D_1	INH_migrating_interneuron	Path 1	1	[[80597710, 80597825]]	0.7669488521183584
ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15	D_1	INH_migrating_interneuron	Path 2	2	[[80598626, 80598741]]	0.2330511478816417
ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15	D_2	ASC	Path 1	1	[[80597710, 80597825]]	0.7914714822320678
ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15	D_2	ASC	Path 2	2	[[80598626, 80598741]]	0.2085285177679323
ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15	D_2	EX_cerebellum_granule	Path 1	1	[[80597710, 80597825]]	0.742921531697181
ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15	D_2	EX_cerebellum_granule	Path 2	2	[[80598626, 80598741]]	0.2570784683028191
ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15	D_2	EX_cortical	Path 1	1	[[80597710, 80597825]]	0.8314936814937165
ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15	D_2	EX_cortical	Path 2	2	[[80598626, 80598741]]	0.1685063185062835
ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15	D_2	EX_hippocampus_granule	Path 1	1	[[80597710, 80597825]]	0.8339492191787501
ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15	D_2	EX_hippocampus_granule	Path 2	2	[[80598626, 80598741]]	0.1660507808212498
ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15	D_2	EX_hippocampus_pyramidal	Path 1	1	[[80597710, 80597825]]	0.8963414062180448
ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15	D_2	EX_hippocampus_pyramidal	Path 2	2	[[80598626, 80598741]]	0.1036585937819553
ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15	D_2	INH_midbrain	Path 1	1	[[80597710, 80597825]]	0.8094939366319128
ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15	D_2	INH_midbrain	Path 2	2	[[80598626, 80598741]]	0.1905060633680873
ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15	D_2	INH_migrating_interneuron	Path 1	1	[[80597710, 80597825]]	0.8080184877305102
ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15	D_2	INH_migrating_interneuron	Path 2	2	[[80598626, 80598741]]	0.1919815122694898
ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15	D_3	ASC	Path 1	1	[[80597710, 80597825]]	0.789091378572872
ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15	D_3	ASC	Path 2	2	[[80598626, 80598741]]	0.2109086214271279
ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15	D_3	EX_cortical	Path 1	1	[[80597710, 80597825]]	0.7165844462543915
ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15	D_3	EX_cortical	Path 2	2	[[80598626, 80598741]]	0.2834155537456085
ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15	D_3	EX_hippocampus_granule	Path 1	1	[[80597710, 80597825]]	0.7729183891149874
ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15	D_3	EX_hippocampus_granule	Path 2	2	[[80598626, 80598741]]	0.2270816108850125
ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15	D_3	INH_medium_spiny	Path 1	1	[[80597710, 80597825]]	0.7634574600234555
ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15	D_3	INH_medium_spiny	Path 2	2	[[80598626, 80598741]]	0.2365425399765445
ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15	D_3	INH_midbrain	Path 1	1	[[80597710, 80597825]]	0.7397240010851757
ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15	D_3	INH_midbrain	Path 2	2	[[80598626, 80598741]]	0.2602759989148243
ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15	D_3	INH_migrating_interneuron	Path 1	1	[[80597710, 80597825]]	0.7170259409291788
ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15	D_3	INH_migrating_interneuron	Path 2	2	[[80598626, 80598741]]	0.2829740590708212
ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15	D_4	ASC	Path 1	1	[[80597710, 80597825]]	0.8757307439814702
ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15	D_4	ASC	Path 2	2	[[80598626, 80598741]]	0.1242692560185298
ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15	D_4	EX_cortical	Path 1	1	[[80597710, 80597825]]	0.8398604057484449
ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15	D_4	EX_cortical	Path 2	2	[[80598626, 80598741]]	0.1601395942515551
ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15	D_4	INH_medium_spiny	Path 1	1	[[80597710, 80597825]]	0.7622327665614186
ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15	D_4	INH_medium_spiny	Path 2	2	[[80598626, 80598741]]	0.2377672334385814
ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15	D_4	INH_midbrain	Path 1	1	[[80597710, 80597825]]	0.7793437149694759
ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15	D_4	INH_midbrain	Path 2	2	[[80598626, 80598741]]	0.2206562850305241
ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15	D_4	INH_migrating_interneuron	Path 1	1	[[80597710, 80597825]]	0.7492037053165391
ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15	D_4	INH_migrating_interneuron	Path 2	2	[[80598626, 80598741]]	0.2507962946834609
ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15	D_5	EX_cortical	Path 1	1	[[80597710, 80597825]]	0.8530184151061666
ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15	D_5	EX_cortical	Path 2	2	[[80598626, 80598741]]	0.1469815848938333
ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15	D_5	INH_medium_spiny	Path 1	1	[[80597710, 80597825]]	0.8774949671304504
ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15	D_5	INH_medium_spiny	Path 2	2	[[80598626, 80598741]]	0.1225050328695495
ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15	D_5	INH_midbrain	Path 1	1	[[80597710, 80597825]]	0.8096244497762579
ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15	D_5	INH_midbrain	Path 2	2	[[80598626, 80598741]]	0.1903755502237421
ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15	D_5	INH_migrating_interneuron	Path 1	1	[[80597710, 80597825]]	0.8168148909786259
ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15	D_5	INH_migrating_interneuron	Path 2	2	[[80598626, 80598741]]	0.1831851090213741
ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15	D_6	ASC	Path 1	1	[[80597710, 80597825]]	0.8433098643335194
ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15	D_6	ASC	Path 2	2	[[80598626, 80598741]]	0.1566901356664805
ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15	D_6	EX_cortical	Path 1	1	[[80597710, 80597825]]	0.8903301116352249
ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15	D_6	EX_cortical	Path 2	2	[[80598626, 80598741]]	0.1096698883647751
ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15	D_6	EX_hippocampus_granule	Path 1	1	[[80597710, 80597825]]	0.8941945942466507
ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15	D_6	EX_hippocampus_granule	Path 2	2	[[80598626, 80598741]]	0.1058054057533492
ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15	D_6	EX_hippocampus_pyramidal	Path 1	1	[[80597710, 80597825]]	0.9633542497743416
ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15	D_6	EX_hippocampus_pyramidal	Path 2	2	[[80598626, 80598741]]	0.0366457502256584
ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15	D_6	INH_medium_spiny	Path 1	1	[[80597710, 80597825]]	0.9101384480159236
ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15	D_6	INH_medium_spiny	Path 2	2	[[80598626, 80598741]]	0.0898615519840766
ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15	D_6	INH_midbrain	Path 1	1	[[80597710, 80597825]]	0.7874240410801611
ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15	D_6	INH_midbrain	Path 2	2	[[80598626, 80598741]]	0.212575958919839
ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15	D_6	INH_migrating_interneuron	Path 1	1	[[80597710, 80597825]]	0.8861196506187292
ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15	D_6	INH_migrating_interneuron	Path 2	2	[[80598626, 80598741]]	0.1138803493812707
ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15	D_7	EX_cortical	Path 1	1	[[80597710, 80597825]]	0.8501945510387359
ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15	D_7	EX_cortical	Path 2	2	[[80598626, 80598741]]	0.149805448961264
ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15	D_7	INH_medium_spiny	Path 1	1	[[80597710, 80597825]]	0.9054418256620356
ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15	D_7	INH_medium_spiny	Path 2	2	[[80598626, 80598741]]	0.0945581743379643
ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15	D_7	INH_midbrain	Path 1	1	[[80597710, 80597825]]	0.700634910391806
ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15	D_7	INH_midbrain	Path 2	2	[[80598626, 80598741]]	0.299365089608194
ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15	D_7	INH_migrating_interneuron	Path 1	1	[[80597710, 80597825]]	0.8068881130399739
ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15	D_7	INH_migrating_interneuron	Path 2	2	[[80598626, 80598741]]	0.1931118869600262
ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15	D_8	EX_cortical	Path 1	1	[[80597710, 80597825]]	0.8713763913466509
ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15	D_8	EX_cortical	Path 2	2	[[80598626, 80598741]]	0.128623608653349
ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15	D_8	EX_hippocampus_granule	Path 1	1	[[80597710, 80597825]]	0.7783042956913716
ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15	D_8	EX_hippocampus_granule	Path 2	2	[[80598626, 80598741]]	0.2216957043086284
ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15	D_8	EX_hippocampus_pyramidal	Path 1	1	[[80597710, 80597825]]	0.8107252887681784
ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15	D_8	EX_hippocampus_pyramidal	Path 2	2	[[80598626, 80598741]]	0.1892747112318216
ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15	D_8	INH_medium_spiny	Path 1	1	[[80597710, 80597825]]	0.8510301680146315
ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15	D_8	INH_medium_spiny	Path 2	2	[[80598626, 80598741]]	0.1489698319853686
ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15	D_8	INH_midbrain	Path 1	1	[[80597710, 80597825]]	0.8700297234326705
ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15	D_8	INH_midbrain	Path 2	2	[[80598626, 80598741]]	0.1299702765673295
ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15	D_8	INH_migrating_interneuron	Path 1	1	[[80597710, 80597825]]	0.8808772267313011
ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15	D_8	INH_migrating_interneuron	Path 2	2	[[80598626, 80598741]]	0.1191227732686989
ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15	E_1	ASC	Path 1	1	[[80597710, 80597825]]	0.8550888643015997
ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15	E_1	ASC	Path 2	2	[[80598626, 80598741]]	0.1449111356984003
ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15	E_1	EX_cortical	Path 1	1	[[80597710, 80597825]]	0.7620544894916381
ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15	E_1	EX_cortical	Path 2	2	[[80598626, 80598741]]	0.2379455105083619
ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15	E_1	INH_medium_spiny	Path 1	1	[[80597710, 80597825]]	0.7846797322930245
ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15	E_1	INH_medium_spiny	Path 2	2	[[80598626, 80598741]]	0.2153202677069755
ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15	E_1	INH_midbrain	Path 1	1	[[80597710, 80597825]]	0.7910628720538818
ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15	E_1	INH_midbrain	Path 2	2	[[80598626, 80598741]]	0.2089371279461183
ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15	E_1	INH_migrating_interneuron	Path 1	1	[[80597710, 80597825]]	0.7127140771030112
ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15	E_1	INH_migrating_interneuron	Path 2	2	[[80598626, 80598741]]	0.2872859228969889
ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15	E_2	EX_cortical	Path 1	1	[[80597710, 80597825]]	0.7045749241342175
ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15	E_2	EX_cortical	Path 2	2	[[80598626, 80598741]]	0.2954250758657825
ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15	E_2	INH_migrating_interneuron	Path 1	1	[[80597710, 80597825]]	0.7097239942115461
ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15	E_2	INH_migrating_interneuron	Path 2	2	[[80598626, 80598741]]	0.290276005788454
ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15	E_3	ASC	Path 1	1	[[80597710, 80597825]]	0.7097933107725692
ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15	E_3	ASC	Path 2	2	[[80598626, 80598741]]	0.2902066892274307
ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15	E_3	EX_cortical	Path 1	1	[[80597710, 80597825]]	0.6941770620985986
ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15	E_3	EX_cortical	Path 2	2	[[80598626, 80598741]]	0.3058229379014014
ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15	E_3	EX_hippocampus_granule	Path 1	1	[[80597710, 80597825]]	0.7549860575963105
ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15	E_3	EX_hippocampus_granule	Path 2	2	[[80598626, 80598741]]	0.2450139424036894
ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15	E_3	INH_medium_spiny	Path 1	1	[[80597710, 80597825]]	0.8108580551969138
ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15	E_3	INH_medium_spiny	Path 2	2	[[80598626, 80598741]]	0.1891419448030862
ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15	E_3	INH_midbrain	Path 1	1	[[80597710, 80597825]]	0.7865654998179028
ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15	E_3	INH_midbrain	Path 2	2	[[80598626, 80598741]]	0.2134345001820972
ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15	E_3	INH_migrating_interneuron	Path 1	1	[[80597710, 80597825]]	0.7298186438215817
ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15	E_3	INH_migrating_interneuron	Path 2	2	[[80598626, 80598741]]	0.2701813561784184
ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15:B1	ENSMUSG00000033981.15	E_4	ASC	Path 1	1	[[80597710, 80597825]]	0.815763799022536
