test_id	block_id	gene_id	subject	cell_type	path	path_number	path_signature	proportion
ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16	E_6	EX_cortical	Path 1	1	[[59705036, 59705100], [59692253, 59692265]]	0.0728064618258034
ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16	E_6	EX_cortical	Path 2	2	[[59705036, 59705114], [59692253, 59692265]]	0.8383294275199172
ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16	E_6	EX_cortical	Path 3	3	[[59705036, 59705125], [59692253, 59692265]]	0.0888641106542793
ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16	E_6	INH_migrating_interneuron	Path 1	1	[[59705036, 59705100], [59692253, 59692265]]	0.2579713163578174
ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16	E_6	INH_migrating_interneuron	Path 2	2	[[59705036, 59705114], [59692253, 59692265]]	0.4700752005966283
ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16	E_6	INH_migrating_interneuron	Path 3	3	[[59705036, 59705125], [59692253, 59692265]]	0.2719534830455544
ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16	E_7	EX_cortical	Path 1	1	[[59705036, 59705100], [59692253, 59692265]]	0.1759521200923214
ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16	E_7	EX_cortical	Path 2	2	[[59705036, 59705114], [59692253, 59692265]]	0.6246684274946528
ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16	E_7	EX_cortical	Path 3	3	[[59705036, 59705125], [59692253, 59692265]]	0.1993794524130259
ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16	E_7	INH_medium_spiny	Path 1	1	[[59705036, 59705100], [59692253, 59692265]]	0.2841303906953051
ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16	E_7	INH_medium_spiny	Path 2	2	[[59705036, 59705114], [59692253, 59692265]]	0.4171317355501982
ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16	E_7	INH_medium_spiny	Path 3	3	[[59705036, 59705125], [59692253, 59692265]]	0.2987378737544966
ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16	E_7	INH_migrating_interneuron	Path 1	1	[[59705036, 59705100], [59692253, 59692265]]	0.2729045246644302
ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16	E_7	INH_migrating_interneuron	Path 2	2	[[59705036, 59705114], [59692253, 59692265]]	0.3989881501206004
ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16	E_7	INH_migrating_interneuron	Path 3	3	[[59705036, 59705125], [59692253, 59692265]]	0.3281073252149692
ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16	E_8	EX_cortical	Path 1	1	[[59705036, 59705100], [59692253, 59692265]]	0.1436643139686868
ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16	E_8	EX_cortical	Path 2	2	[[59705036, 59705114], [59692253, 59692265]]	0.6722368208916191
ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16	E_8	EX_cortical	Path 3	3	[[59705036, 59705125], [59692253, 59692265]]	0.1840988651396941
ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16	E_8	INH_midbrain	Path 1	1	[[59705036, 59705100], [59692253, 59692265]]	0.2538967368863054
ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16	E_8	INH_midbrain	Path 2	2	[[59705036, 59705114], [59692253, 59692265]]	0.4584321599283134
ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16	E_8	INH_midbrain	Path 3	3	[[59705036, 59705125], [59692253, 59692265]]	0.287671103185381
ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16	E_8	INH_migrating_interneuron	Path 1	1	[[59705036, 59705100], [59692253, 59692265]]	0.1636742805423948
ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16	E_8	INH_migrating_interneuron	Path 2	2	[[59705036, 59705114], [59692253, 59692265]]	0.6061474459621263
ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16	E_8	INH_migrating_interneuron	Path 3	3	[[59705036, 59705125], [59692253, 59692265]]	0.2301782734954788
ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16	F_1	EX_cortical	Path 1	1	[[59705036, 59705100], [59692253, 59692265]]	0.2429623597350637
ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16	F_1	EX_cortical	Path 2	2	[[59705036, 59705114], [59692253, 59692265]]	0.5386539962605539
ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16	F_1	EX_cortical	Path 3	3	[[59705036, 59705125], [59692253, 59692265]]	0.2183836440043825
ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16	F_1	INH_medium_spiny	Path 1	1	[[59705036, 59705100], [59692253, 59692265]]	0.3017012593039768
ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16	F_1	INH_medium_spiny	Path 2	2	[[59705036, 59705114], [59692253, 59692265]]	0.4083392368506875
ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16	F_1	INH_medium_spiny	Path 3	3	[[59705036, 59705125], [59692253, 59692265]]	0.2899595038453355
ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16	F_1	INH_midbrain	Path 1	1	[[59705036, 59705100], [59692253, 59692265]]	0.3067338798213819
ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16	F_1	INH_midbrain	Path 2	2	[[59705036, 59705114], [59692253, 59692265]]	0.3598075766900195
ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16	F_1	INH_midbrain	Path 3	3	[[59705036, 59705125], [59692253, 59692265]]	0.3334585434885985
ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16	F_1	INH_migrating_interneuron	Path 1	1	[[59705036, 59705100], [59692253, 59692265]]	0.31581406970957
ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16	F_1	INH_migrating_interneuron	Path 2	2	[[59705036, 59705114], [59692253, 59692265]]	0.3446734050978863
ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16	F_1	INH_migrating_interneuron	Path 3	3	[[59705036, 59705125], [59692253, 59692265]]	0.3395125251925435
ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16	F_2	ASC	Path 1	1	[[59705036, 59705100], [59692253, 59692265]]	0.2805720734175446
ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16	F_2	ASC	Path 2	2	[[59705036, 59705114], [59692253, 59692265]]	0.4123813474717381
ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16	F_2	ASC	Path 3	3	[[59705036, 59705125], [59692253, 59692265]]	0.3070465791107172
ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16	F_2	EX_cerebellum_granule	Path 1	1	[[59705036, 59705100], [59692253, 59692265]]	0.2914347459954114
ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16	F_2	EX_cerebellum_granule	Path 2	2	[[59705036, 59705114], [59692253, 59692265]]	0.3409733383652811
ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16	F_2	EX_cerebellum_granule	Path 3	3	[[59705036, 59705125], [59692253, 59692265]]	0.3675919156393075
ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16	F_2	EX_cortical	Path 1	1	[[59705036, 59705100], [59692253, 59692265]]	0.1132530672131973
ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16	F_2	EX_cortical	Path 2	2	[[59705036, 59705114], [59692253, 59692265]]	0.7366381178542112
ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16	F_2	EX_cortical	Path 3	3	[[59705036, 59705125], [59692253, 59692265]]	0.1501088149325914
ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16	F_2	EX_hippocampus_granule	Path 1	1	[[59705036, 59705100], [59692253, 59692265]]	0.2684394221802247
ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16	F_2	EX_hippocampus_granule	Path 2	2	[[59705036, 59705114], [59692253, 59692265]]	0.4537541543462082
ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16	F_2	EX_hippocampus_granule	Path 3	3	[[59705036, 59705125], [59692253, 59692265]]	0.2778064234735671
ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16	F_2	INH_medium_spiny	Path 1	1	[[59705036, 59705100], [59692253, 59692265]]	0.2520302749202608
ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16	F_2	INH_medium_spiny	Path 2	2	[[59705036, 59705114], [59692253, 59692265]]	0.5032680520544919
ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16	F_2	INH_medium_spiny	Path 3	3	[[59705036, 59705125], [59692253, 59692265]]	0.2447016730252473
ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16	F_2	INH_migrating_interneuron	Path 1	1	[[59705036, 59705100], [59692253, 59692265]]	0.2826436145687006
ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16	F_2	INH_migrating_interneuron	Path 2	2	[[59705036, 59705114], [59692253, 59692265]]	0.4272866727486104
ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16	F_2	INH_migrating_interneuron	Path 3	3	[[59705036, 59705125], [59692253, 59692265]]	0.290069712682689
ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16	F_3	EX_cortical	Path 1	1	[[59705036, 59705100], [59692253, 59692265]]	0.2377738869452808
ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16	F_3	EX_cortical	Path 2	2	[[59705036, 59705114], [59692253, 59692265]]	0.4362990690826887
ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16	F_3	EX_cortical	Path 3	3	[[59705036, 59705125], [59692253, 59692265]]	0.3259270439720306
ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16	F_3	INH_midbrain	Path 1	1	[[59705036, 59705100], [59692253, 59692265]]	0.3133979276593569
ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16	F_3	INH_midbrain	Path 2	2	[[59705036, 59705114], [59692253, 59692265]]	0.3726596432165113
ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16	F_3	INH_midbrain	Path 3	3	[[59705036, 59705125], [59692253, 59692265]]	0.3139424291241318
ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16	F_3	INH_migrating_interneuron	Path 1	1	[[59705036, 59705100], [59692253, 59692265]]	0.3004407519759874
ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16	F_3	INH_migrating_interneuron	Path 2	2	[[59705036, 59705114], [59692253, 59692265]]	0.3988969674572287
ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16	F_3	INH_migrating_interneuron	Path 3	3	[[59705036, 59705125], [59692253, 59692265]]	0.3006622805667838
ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16	F_4	ASC	Path 1	1	[[59705036, 59705100], [59692253, 59692265]]	0.3281953636578794
ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16	F_4	ASC	Path 2	2	[[59705036, 59705114], [59692253, 59692265]]	0.3507294137014976
ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16	F_4	ASC	Path 3	3	[[59705036, 59705125], [59692253, 59692265]]	0.321075222640623
ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16	F_4	EX_cerebellum_granule	Path 1	1	[[59705036, 59705100], [59692253, 59692265]]	0.2799650058886809
ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16	F_4	EX_cerebellum_granule	Path 2	2	[[59705036, 59705114], [59692253, 59692265]]	0.3067878290848822
ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16	F_4	EX_cerebellum_granule	Path 3	3	[[59705036, 59705125], [59692253, 59692265]]	0.4132471650264368
ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16	F_4	EX_cortical	Path 1	1	[[59705036, 59705100], [59692253, 59692265]]	0.1583524433898019
ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16	F_4	EX_cortical	Path 2	2	[[59705036, 59705114], [59692253, 59692265]]	0.6308728593225581
ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16	F_4	EX_cortical	Path 3	3	[[59705036, 59705125], [59692253, 59692265]]	0.2107746972876399
ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16	F_4	INH_medium_spiny	Path 1	1	[[59705036, 59705100], [59692253, 59692265]]	0.2810266182171074
ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16	F_4	INH_medium_spiny	Path 2	2	[[59705036, 59705114], [59692253, 59692265]]	0.4072984732003282
ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16	F_4	INH_medium_spiny	Path 3	3	[[59705036, 59705125], [59692253, 59692265]]	0.3116749085825643
ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16	F_4	INH_midbrain	Path 1	1	[[59705036, 59705100], [59692253, 59692265]]	0.2884366429189696
ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16	F_4	INH_midbrain	Path 2	2	[[59705036, 59705114], [59692253, 59692265]]	0.3887067972125212
ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16	F_4	INH_midbrain	Path 3	3	[[59705036, 59705125], [59692253, 59692265]]	0.3228565598685092
ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16	F_4	INH_migrating_interneuron	Path 1	1	[[59705036, 59705100], [59692253, 59692265]]	0.2466009774490903
ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16	F_4	INH_migrating_interneuron	Path 2	2	[[59705036, 59705114], [59692253, 59692265]]	0.5050341645833221
ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16	F_4	INH_migrating_interneuron	Path 3	3	[[59705036, 59705125], [59692253, 59692265]]	0.2483648579675877
ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16	F_5	ASC	Path 1	1	[[59705036, 59705100], [59692253, 59692265]]	0.3033941317443663
ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16	F_5	ASC	Path 2	2	[[59705036, 59705114], [59692253, 59692265]]	0.3342572435932677
ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16	F_5	ASC	Path 3	3	[[59705036, 59705125], [59692253, 59692265]]	0.362348624662366
ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16	F_5	EX_cerebellum_granule	Path 1	1	[[59705036, 59705100], [59692253, 59692265]]	0.2917613817813642
ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16	F_5	EX_cerebellum_granule	Path 2	2	[[59705036, 59705114], [59692253, 59692265]]	0.3081503849746547
ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16	F_5	EX_cerebellum_granule	Path 3	3	[[59705036, 59705125], [59692253, 59692265]]	0.4000882332439812
ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16	F_5	EX_cortical	Path 1	1	[[59705036, 59705100], [59692253, 59692265]]	0.230332631983981
ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16	F_5	EX_cortical	Path 2	2	[[59705036, 59705114], [59692253, 59692265]]	0.4444558223244122
ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16	F_5	EX_cortical	Path 3	3	[[59705036, 59705125], [59692253, 59692265]]	0.3252115456916069
ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16	F_5	EX_hippocampus_granule	Path 1	1	[[59705036, 59705100], [59692253, 59692265]]	0.3148567255978031
ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16	F_5	EX_hippocampus_granule	Path 2	2	[[59705036, 59705114], [59692253, 59692265]]	0.3715898151226215
ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16	F_5	EX_hippocampus_granule	Path 3	3	[[59705036, 59705125], [59692253, 59692265]]	0.3135534592795755
ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16	F_5	EX_hippocampus_pyramidal	Path 1	1	[[59705036, 59705100], [59692253, 59692265]]	0.3104087084622627
ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16	F_5	EX_hippocampus_pyramidal	Path 2	2	[[59705036, 59705114], [59692253, 59692265]]	0.3439141792492368
ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16	F_5	EX_hippocampus_pyramidal	Path 3	3	[[59705036, 59705125], [59692253, 59692265]]	0.3456771122885004
ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16	F_5	EX_thalamus	Path 1	1	[[59705036, 59705100], [59692253, 59692265]]	0.2972822713878632
ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16	F_5	EX_thalamus	Path 2	2	[[59705036, 59705114], [59692253, 59692265]]	0.3763133127477173
ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16	F_5	EX_thalamus	Path 3	3	[[59705036, 59705125], [59692253, 59692265]]	0.3264044158644195
ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16	F_5	INH_midbrain	Path 1	1	[[59705036, 59705100], [59692253, 59692265]]	0.3096516359091748
ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16	F_5	INH_midbrain	Path 2	2	[[59705036, 59705114], [59692253, 59692265]]	0.3680028809205259
ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16	F_5	INH_midbrain	Path 3	3	[[59705036, 59705125], [59692253, 59692265]]	0.3223454831702993
ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16	F_5	INH_migrating_interneuron	Path 1	1	[[59705036, 59705100], [59692253, 59692265]]	0.2600200709457276
ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16	F_5	INH_migrating_interneuron	Path 2	2	[[59705036, 59705114], [59692253, 59692265]]	0.4543840612557356
ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16	F_5	INH_migrating_interneuron	Path 3	3	[[59705036, 59705125], [59692253, 59692265]]	0.2855958677985368
ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16	F_5	ODC	Path 1	1	[[59705036, 59705100], [59692253, 59692265]]	0.2936822000841994
ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16	F_5	ODC	Path 2	2	[[59705036, 59705114], [59692253, 59692265]]	0.4173843828525161
ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16	F_5	ODC	Path 3	3	[[59705036, 59705125], [59692253, 59692265]]	0.2889334170632845
ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16	F_6	EX_cortical	Path 1	1	[[59705036, 59705100], [59692253, 59692265]]	0.1439644507866007
ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16	F_6	EX_cortical	Path 2	2	[[59705036, 59705114], [59692253, 59692265]]	0.6933239921020619
ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16	F_6	EX_cortical	Path 3	3	[[59705036, 59705125], [59692253, 59692265]]	0.1627115571113372
ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16	F_6	INH_migrating_interneuron	Path 1	1	[[59705036, 59705100], [59692253, 59692265]]	0.3032314831577291
ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16	F_6	INH_migrating_interneuron	Path 2	2	[[59705036, 59705114], [59692253, 59692265]]	0.3846898973616838
ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16	F_6	INH_migrating_interneuron	Path 3	3	[[59705036, 59705125], [59692253, 59692265]]	0.3120786194805872
ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16	F_7	ASC	Path 1	1	[[59705036, 59705100], [59692253, 59692265]]	0.2988613036667776
ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16	F_7	ASC	Path 2	2	[[59705036, 59705114], [59692253, 59692265]]	0.3416169991737351
ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16	F_7	ASC	Path 3	3	[[59705036, 59705125], [59692253, 59692265]]	0.3595216971594872
ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16	F_7	EX_cerebellum_granule	Path 1	1	[[59705036, 59705100], [59692253, 59692265]]	0.3245315706052112
ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16	F_7	EX_cerebellum_granule	Path 2	2	[[59705036, 59705114], [59692253, 59692265]]	0.2805755016205372
ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16	F_7	EX_cerebellum_granule	Path 3	3	[[59705036, 59705125], [59692253, 59692265]]	0.3948929277742516
ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16	F_7	EX_cortical	Path 1	1	[[59705036, 59705100], [59692253, 59692265]]	0.1182492586161679
ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16	F_7	EX_cortical	Path 2	2	[[59705036, 59705114], [59692253, 59692265]]	0.6579792380800584
ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16	F_7	EX_cortical	Path 3	3	[[59705036, 59705125], [59692253, 59692265]]	0.2237715033037736
ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16	F_7	INH_medium_spiny	Path 1	1	[[59705036, 59705100], [59692253, 59692265]]	0.3073479176647232
ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16	F_7	INH_medium_spiny	Path 2	2	[[59705036, 59705114], [59692253, 59692265]]	0.3660269995225745
ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16	F_7	INH_medium_spiny	Path 3	3	[[59705036, 59705125], [59692253, 59692265]]	0.3266250828127022
ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16	F_7	INH_midbrain	Path 1	1	[[59705036, 59705100], [59692253, 59692265]]	0.295954706765064
ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16	F_7	INH_midbrain	Path 2	2	[[59705036, 59705114], [59692253, 59692265]]	0.3889753701432119
ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16	F_7	INH_midbrain	Path 3	3	[[59705036, 59705125], [59692253, 59692265]]	0.315069923091724
ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16	F_7	INH_migrating_interneuron	Path 1	1	[[59705036, 59705100], [59692253, 59692265]]	0.2325514757034183
ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16	F_7	INH_migrating_interneuron	Path 2	2	[[59705036, 59705114], [59692253, 59692265]]	0.4321239271345073
ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16	F_7	INH_migrating_interneuron	Path 3	3	[[59705036, 59705125], [59692253, 59692265]]	0.3353245971620743
ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16	F_7	ODC	Path 1	1	[[59705036, 59705100], [59692253, 59692265]]	0.293835470701377
ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16	F_7	ODC	Path 2	2	[[59705036, 59705114], [59692253, 59692265]]	0.3597102092382319
ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16	F_7	ODC	Path 3	3	[[59705036, 59705125], [59692253, 59692265]]	0.346454320060391
ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16	F_8	EX_cortical	Path 1	1	[[59705036, 59705100], [59692253, 59692265]]	0.2487757164521463
ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16	F_8	EX_cortical	Path 2	2	[[59705036, 59705114], [59692253, 59692265]]	0.4979834370320821
ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16	F_8	EX_cortical	Path 3	3	[[59705036, 59705125], [59692253, 59692265]]	0.2532408465157716
ENSMUSG00000055254.16:B1	ENSMUSG00000055254.16:B1	ENSMUSG00000055254.16	A_1	ASC	Path 1	1	[]	0.2587909693852737
ENSMUSG00000055254.16:B1	ENSMUSG00000055254.16:B1	ENSMUSG00000055254.16	A_1	ASC	Path 2	2	[[58955510, 58955827], [58956198, 58956504]]	0.1543798141218076
